"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Elapidae","Pseudohaje","N2182",7.17941528800009,"N2183",2.28720251,1,2,""
"G","Elapidae","Pseudonaja","N2065",17.6744881003,"N2072",13.9107026745,1,9,""
"G","Colubridae","Pseudorabdion","N747",11.1757154167,"N748",9.6223581944,1,14,""
"G","Diplodactylidae","Pseudothecadactylus","N9623",54.37093485,"N9624",23.534517954,1,3,""
"G","Agamidae","Pseudotrapelus","N4764",20.928783114,"N4765",13.65610048,1,4,""
"G","Colubridae","Pseudoxenodon","N1601",28.54405934,"N1606",27.423758709,1,6,""
"G","Pseudoxyrhophiidae","Pseudoxyrhopus","N2424",21.5837304688,"N2425",19.8079239,1,11,""
"G","Colubridae","Pseustes","N237",12.9218347765,"N238",7.194412083,1,4,""
"G","Colubridae","Psomophis","N1057",20.113708644,"N1058",5.309952392,1,3,""
"G","Scincidae","Psychosaura","N7023",14.1745758233,"N7026",4.104079582,1,2,""
"G","Gekkonidae","Ptenopus","N8918",75.55177056085,"N8932",49.90023617,1,3,""
"G","Colubridae","Ptyas","N27",18.7316925998,"N28",12.374070668,1,8,""
"G","Alopoglossidae","Ptychoglossus","N6245",17.085133749,"N6246",16.133363068,1,15,""
"G","Gekkonidae","Ptychozoon","N8649",41.49053243,"N8650",36.1483916,1,8,""
"G","Agamidae","Ptyctolaemus","N4909",44.482059883,"N4921",26.75122371,1,2,""
"G","Phyllodactylidae","Ptyodactylus","N9264",67.3577962737,"N9265",30.58463585,1,9,""
"G","Scincidae","Pygmaeascincus","N6637",10.90299755776,"N6638",6.360435187,1,3,""
"G","Scincidae","Pygomeles","N7897",24.3974878631,"N7898",7.462556918,1,2,""
"G","Pygopodidae","Pygopus","N9687",14.4698522998,"N9688",11.330025317,1,5,""
"G","Pythonidae","Python","N2919",17.52169124,"N2920",12.47631452,1,10,""
"G","Sphaerodactylidae","Quedenfeldtia","N9489",60.10588605,"N9490",15.12162746,1,2,""
"G","Typhlopidae","Ramphotyphlops","N3142",26.8668529904001,"N3143",22.573287845,1,21,""
"G","Colubridae","Regina","N1770",24.7225642391,"N1771",18.4200024134,1,4,""
"G","Leptotyphlopidae","Rena","N3505",29.273513422,"N3506",24.37634213,1,9,""
"G","Colubridae","Rhabdophis","N1661",35.64364943,"N1662",31.57677097,1,21,""
"G","Colubridae","Rhabdops","N773",3.08474070174,"N774",1.57175377,1,2,""
"G","Diplodactylidae","Rhacodactylus","N9640",25.4639777195,"N9641",22.965538724,1,4,""
"G","Colubridae","Rhadinaea","N1208",14.0811008881001,"N1213",12.739088619,1,21,""
"G","Colubridae","Rhadinella","N1188",21.7371929242001,"N1567",19.3148241018,1,15,""
"G","Colubridae","Rhamnophis","N576",3.98379021660003,"N577",2.270587813,1,2,""
"G","Psammophiidae","Rhamphiophis","N2200",18.1300865349,"N2201",15.78458113,1,3,""
"G","Chamaeleonidae","Rhampholeon","N5092",43.336765154,"N5093",36.50434049,1,18,""
"G","Colubridae","Rhinobothryum","N200",13.7696049972,"N217",6.908805579,1,2,""
"G","Gekkonidae","Rhinogecko","N8502",46.4669678923,"N8503",7.50959595,1,2,""
"G","Leptotyphlopidae","Rhinoleptus","N3414",61.868378356,"N3462",1.550844902,1,2,""
"G","Uropeltidae","Rhinophis","N2991",30.456977275,"N2995",25.86476053,1,16,""
"G","Typhlopidae","Rhinotyphlops","N3301",24.5047646546001,"N3302",22.585258193,1,6,""
"G","Gekkonidae","Rhoptropus","N9001",53.22376188695,"N9002",36.20029346,1,7,""
"G","Colubridae","Rhynchocalamus","N537",6.7425885465,"N539",2.866326791,1,3,""
"G","Diplodactylidae","Rhynchoedura","N9556",34.7322933051,"N9557",26.772397282,1,6,""
"G","Gymnophthalmidae","Riama","N6028",23.06043711,"N6029",19.825334948,1,31,""
"G","Chamaeleonidae","Rieppeleon","N5255",30.06752902,"N5256",19.670420508,1,3,""
"G","Gymnophthalmidae","Riolama","N6244",21.285789,"N6266",13.60912889,1,3,""
"G","Scincidae","Ristella","N6896",57.882797143,"N6897",15.988305243,1,4,""
"G","Colubridae","Rodriguesophis","N914",8.51719956510007,"N915",6.3766100917,1,3,""
"G","Agamidae","Saara","N5073",40.08146719,"N5088",23.33059471,1,3,""
"G","Agamidae","Salea","N4874",41.9332887794,"N4875",11.535212168,1,3,""
"G","Carphodactylidae","Saltuarius","N9705",37.321915035,"N9706",15.189343367,1,7,""
"G","Colubridae","Salvadora","N218",17.0245659134,"N219",16.5212389218,1,6,""
"G","Teiidae","Salvator","N6269",26.2694132700001,"N6270",15.54065291,1,3,""
"G","Boidae","Sanzinia","N3079",24.14771198,"N3080",8.373154295,1,2,""
"G","Colubridae","Saphenophis","N1110",6.99129980390001,"N1113",4.485890805,1,5,""
"G","Scincidae","Saproscincus","N6548",16.72120812126,"N6553",15.1528090533,1,12,""
"G","Sphaerodactylidae","Saurodactylus","N9461",81.28658414,"N9462",74.496926074,1,2,""
"G","Iguanidae","Sauromalus","N4002",10.993619551,"N4003",2.592611488,1,5,""
"G","Colubridae","Scaphiodontophis","N840",41.429793205,"N849",5.53662536,1,2,""
"G","Colubridae","Scaphiophis","N503",17.7546553262,"N504",0.8351219691,1,2,""
"G","Phrynosomatidae","Sceloporus","N4504",32.029492947,"N4513",31.647150098,1,97,""
"G","Scincidae","Scelotes","N7785",38.240188613,"N7786",32.445601648,1,24,""
"G","Scincidae","Scincella","N7300",43.524491548011,"N7301",39.974110584,1,35,""
"G","Scincidae","Scincus","N7702",20.619077915,"N7703",11.6522499,1,4,""
"G","Scincidae","Scolecoseps","N7776",11.154236582,"N7777",7.905499487,1,3,""
"G","Scincidae","Sepsina","N7814",48.6335740503,"N7815",43.07534191,1,5,""
"G","Leptotyphlopidae","Siagonodon","N3475",35.667754373,"N3476",12.198811335,1,4,""
"G","Colubridae","Sibon","N1480",14.7316486736001,"N1490",13.778817877,1,16,""
"G","Colubridae","Sibynomorphus","N1514",10.7980248639001,"N1515",10.2654994732,1,11,""
"G","Colubridae","Sibynophis","N840",41.429793205,"N841",32.63267996,1,9,""
"G","Scincidae","Sigaloseps","N6467",13.4403286325,"N6468",6.066416608,1,2,""
